
[00:00:00.000 --> 00:00:24.280]   We will call the meeting to order at 5.45 on October 24, 2022, for the special meeting.
[00:53:32.880 --> 00:53:34.880]   Thank you.
[00:54:00.880 --> 00:54:01.880]   Thank you.
[00:54:01.880 --> 00:54:02.880]   Thank you.
[00:54:02.880 --> 00:54:03.880]   Thank you.
[00:54:03.880 --> 00:54:04.880]   Thank you.
[00:54:04.880 --> 00:54:05.880]   Thank you.
[00:54:05.880 --> 00:54:06.880]   Thank you.
[00:54:30.880 --> 00:54:36.880]   Thank you.
[00:55:00.880 --> 00:55:01.880]   Thank you.
[00:55:01.880 --> 00:55:02.880]   Thank you.
[00:55:02.880 --> 00:55:03.880]   Thank you.
[00:55:03.880 --> 00:55:04.880]   Thank you.
[00:55:04.880 --> 00:55:05.880]   Thank you.
[00:55:05.880 --> 00:55:06.880]   Thank you.
[00:55:30.880 --> 00:55:31.880]   Thank you.
[00:55:31.880 --> 00:55:32.880]   Thank you.
[00:55:32.880 --> 00:55:33.880]   Thank you.
[00:55:33.880 --> 00:55:34.880]   Thank you.
[00:55:34.880 --> 00:55:35.880]   Thank you.
[00:55:35.880 --> 00:55:36.880]   Thank you.
[00:56:00.880 --> 00:56:04.880]   Thank you.
[00:56:30.880 --> 00:56:31.880]   Thank you.
[00:56:31.880 --> 00:56:32.880]   Thank you.
[00:56:32.880 --> 00:56:33.880]   Thank you.
[00:56:33.880 --> 00:56:34.880]   Thank you.
[00:56:34.880 --> 00:56:35.880]   Thank you.
[00:56:35.880 --> 00:56:36.880]   Thank you.
[00:57:00.880 --> 00:57:01.880]   Thank you.
[00:57:01.880 --> 00:57:02.880]   Thank you.
[00:57:02.880 --> 00:57:03.880]   Thank you.
[00:57:03.880 --> 00:57:04.880]   Thank you.
[00:57:04.880 --> 00:57:05.880]   Thank you.
[00:57:05.880 --> 00:57:06.880]   Thank you.
[00:57:30.880 --> 00:57:36.880]   Thank you.
[00:58:00.880 --> 00:58:01.880]   Thank you.
[00:58:01.880 --> 00:58:02.880]   Thank you.
[00:58:02.880 --> 00:58:03.880]   Thank you.
[00:58:03.880 --> 00:58:04.880]   Thank you.
[00:58:04.880 --> 00:58:05.880]   Thank you.
[00:58:30.880 --> 00:58:34.880]   Thank you.
[00:59:00.880 --> 00:59:02.880]   Thank you.
[00:59:02.880 --> 00:59:07.880]   Thank you.
[00:59:30.880 --> 00:59:31.880]   Thank you.
[00:59:31.880 --> 00:59:32.880]   Thank you.
[00:59:32.880 --> 00:59:33.880]   Thank you.
[00:59:33.880 --> 00:59:34.880]   Thank you.
[00:59:34.880 --> 00:59:35.880]   Thank you.
[00:59:35.880 --> 00:59:36.880]   Thank you.
[01:00:00.880 --> 01:00:04.880]   Thank you.
[01:00:30.880 --> 01:00:31.880]   Thank you.
[01:00:31.880 --> 01:00:32.880]   Thank you.
[01:00:32.880 --> 01:00:33.880]   Thank you.
[01:00:33.880 --> 01:00:34.880]   Thank you.
[01:00:34.880 --> 01:00:34.880]   Thank you.
[01:00:34.880 --> 01:00:35.880]   Thank you.
[01:01:00.880 --> 01:01:01.880]   Thank you.
[01:01:01.880 --> 01:01:02.880]   Thank you.
[01:01:02.880 --> 01:01:03.880]   Thank you.
[01:01:03.880 --> 01:01:04.880]   Thank you.
[01:01:04.880 --> 01:01:05.880]   Thank you.
[01:01:05.880 --> 01:01:06.880]   Thank you.
[01:01:30.880 --> 01:01:34.880]   Thank you.
[01:02:00.880 --> 01:02:04.880]   Thank you.
[01:02:30.880 --> 01:02:34.880]   Thank you.
[01:03:00.880 --> 01:03:04.880]   Thank you.
[01:03:30.880 --> 01:03:34.880]   Thank you.
[01:04:00.880 --> 01:04:02.880]   Thank you.
[01:04:02.880 --> 01:04:03.880]   Thank you.
[01:04:03.880 --> 01:04:04.880]   Thank you.
[01:04:04.880 --> 01:04:05.880]   Thank you.
[01:04:05.880 --> 01:04:06.880]   Thank you.
[01:04:30.880 --> 01:04:34.880]   Thank you.
[01:05:00.880 --> 01:05:04.880]   Thank you.
[01:05:30.880 --> 01:05:32.880]   Thank you.
[01:05:32.880 --> 01:05:37.880]   Thank you.
[01:06:00.880 --> 01:06:02.880]   Thank you.
[01:06:02.880 --> 01:06:03.880]   Thank you.
[01:06:03.880 --> 01:06:04.880]   Thank you.
[01:06:04.880 --> 01:06:07.880]   Thank you.
[01:06:30.880 --> 01:06:34.880]   Thank you.
[01:07:00.880 --> 01:07:02.880]   Thank you.
[01:07:02.880 --> 01:07:03.880]   Thank you.
[01:07:03.880 --> 01:07:04.880]   Thank you.
[01:07:04.880 --> 01:07:07.880]   Thank you.
[01:07:30.880 --> 01:07:32.880]   Thank you.
[01:07:32.880 --> 01:07:33.880]   Thank you.
[01:07:33.880 --> 01:07:34.880]   Thank you.
[01:07:34.880 --> 01:07:35.880]   Thank you.
[01:07:35.880 --> 01:07:36.880]   Thank you.
[01:08:00.880 --> 01:08:02.880]   Thank you.
[01:08:02.880 --> 01:08:03.880]   Thank you.
[01:08:03.880 --> 01:08:04.880]   Thank you.
[01:08:04.880 --> 01:08:05.880]   Thank you.
[01:08:05.880 --> 01:08:06.880]   Thank you.
[01:08:06.880 --> 01:08:09.880]   Thank you.
[01:08:30.880 --> 01:08:34.880]   Thank you.
[01:09:00.880 --> 01:09:04.880]   Thank you.
[01:09:30.880 --> 01:09:34.880]   Thank you.
[01:10:00.880 --> 01:10:04.880]   Thank you.
[01:10:30.880 --> 01:10:32.880]   Thank you.
[01:10:32.880 --> 01:10:33.880]   Thank you.
[01:10:33.880 --> 01:10:34.880]   Thank you.
[01:10:34.880 --> 01:10:35.880]   Thank you.
[01:10:35.880 --> 01:10:38.880]   Thank you.
[01:11:00.880 --> 01:11:04.880]   Thank you.
[01:11:30.880 --> 01:11:37.880]   Thank you.
[01:12:00.880 --> 01:12:04.880]   Thank you.
[01:12:30.880 --> 01:12:34.880]   Thank you.
[01:13:00.880 --> 01:13:02.880]   Thank you.
[01:13:02.880 --> 01:13:03.880]   Thank you.
[01:13:03.880 --> 01:13:04.880]   Thank you.
[01:13:04.880 --> 01:13:05.880]   Thank you.
[01:13:05.880 --> 01:13:06.880]   Thank you.
[01:13:06.880 --> 01:13:09.880]   Thank you.
[01:13:30.880 --> 01:13:34.880]   Thank you.
[01:14:00.880 --> 01:14:04.880]   Thank you.
[01:14:30.880 --> 01:14:34.880]   Thank you.
[01:15:00.880 --> 01:15:02.880]   Thank you.
[01:15:02.880 --> 01:15:03.880]   Thank you.
[01:15:03.880 --> 01:15:04.880]   Thank you.
[01:15:04.880 --> 01:15:05.880]   Thank you.
[01:15:05.880 --> 01:15:06.880]   Thank you.
[01:15:06.880 --> 01:15:09.880]   Thank you.
[01:15:30.880 --> 01:15:37.880]   Thank you.
[01:16:00.880 --> 01:16:02.880]   Thank you.
[01:16:02.880 --> 01:16:03.880]   Thank you.
[01:16:03.880 --> 01:16:04.880]   Thank you.
[01:16:04.880 --> 01:16:05.880]   Thank you.
[01:16:05.880 --> 01:16:08.880]   Thank you.
[01:16:30.880 --> 01:16:33.880]   Thank you.
[01:16:33.880 --> 01:16:34.880]   Thank you.
[01:16:34.880 --> 01:16:39.880]   Thank you.
[01:17:00.880 --> 01:17:02.880]   Thank you.
[01:17:02.880 --> 01:17:03.880]   Thank you.
[01:17:03.880 --> 01:17:04.880]   Thank you.
[01:17:04.880 --> 01:17:05.880]   Thank you.
[01:17:05.880 --> 01:17:08.880]   Thank you.
[01:17:30.880 --> 01:17:34.880]   Thank you.
[01:18:00.880 --> 01:18:04.880]   Thank you.
[01:18:30.880 --> 01:18:34.880]   Thank you.
[01:19:00.880 --> 01:19:02.880]   Thank you.
[01:19:02.880 --> 01:19:03.880]   Thank you.
[01:19:03.880 --> 01:19:04.880]   Thank you.
[01:19:04.880 --> 01:19:05.880]   Thank you.
[01:19:05.880 --> 01:19:06.880]   Thank you.
[01:19:06.880 --> 01:19:09.880]   Thank you.
[01:19:30.880 --> 01:19:34.880]   Thank you.
[01:20:00.880 --> 01:20:04.880]   Thank you.
[01:20:30.880 --> 01:20:34.880]   Thank you.
[01:21:00.880 --> 01:21:04.880]   Thank you.
[01:21:30.880 --> 01:21:34.880]   Thank you.
[01:22:00.880 --> 01:22:04.880]   Thank you.
[01:22:30.880 --> 01:22:34.880]   Thank you.
[01:23:00.880 --> 01:23:04.880]   Thank you.
[01:23:30.880 --> 01:23:34.880]   Thank you.
[01:24:00.880 --> 01:24:04.880]   Thank you.
[01:24:30.880 --> 01:24:34.880]   Thank you.
[01:25:00.880 --> 01:25:04.880]   Thank you.
[01:25:30.880 --> 01:25:34.880]   Thank you.
[01:26:00.880 --> 01:26:04.880]   Thank you.
[01:26:30.880 --> 01:26:31.880]   Thank you.
[01:26:31.880 --> 01:26:32.880]   Thank you.
[01:26:32.880 --> 01:26:34.880]   Thank you.
[01:27:00.880 --> 01:27:04.880]   Thank you.
[01:27:30.880 --> 01:27:32.880]   Thank you.
[01:27:32.880 --> 01:27:33.880]   Thank you.
[01:27:33.880 --> 01:27:34.880]   Thank you.
[01:27:34.880 --> 01:27:35.880]   Thank you.
[01:27:35.880 --> 01:27:36.880]   Thank you.
[01:27:36.880 --> 01:27:39.880]   Thank you.
[01:28:00.880 --> 01:28:01.880]   Thank you.
[01:28:01.880 --> 01:28:02.880]   Thank you.
[01:28:02.880 --> 01:28:04.880]   Thank you.
[01:28:30.880 --> 01:28:31.880]   Thank you.
[01:28:31.880 --> 01:28:32.880]   Thank you.
[01:28:32.880 --> 01:28:34.880]   Thank you.
[01:29:00.880 --> 01:29:02.880]   Thank you.
[01:29:02.880 --> 01:29:04.880]   Thank you.
[01:29:30.880 --> 01:29:31.880]   Thank you.
[01:29:31.880 --> 01:29:34.880]   Thank you.
[01:30:00.880 --> 01:30:02.880]   Thank you.
[01:30:02.880 --> 01:30:03.880]   Thank you.
[01:30:03.880 --> 01:30:04.880]   Thank you.
[01:30:04.880 --> 01:30:06.880]   Thank you.
[01:30:06.880 --> 01:30:09.880]   Thank you.
[01:30:30.880 --> 01:30:32.880]   Thank you.
[01:30:32.880 --> 01:30:34.880]   Thank you.
[01:31:00.880 --> 01:31:04.880]   Thank you.
[01:31:30.880 --> 01:31:34.880]   Thank you.
[01:31:34.880 --> 01:31:39.880]   Thank you.
[01:31:39.880 --> 01:31:44.880]   Thank you.
[01:31:44.880 --> 01:31:47.880]   Thank you.
[01:31:47.880 --> 01:31:50.880]   Thank you.
[01:31:50.880 --> 01:31:55.880]   Thank you.
[01:31:55.880 --> 01:32:02.880]   Thank you.
[01:32:25.880 --> 01:32:26.880]   Thank you.
[01:32:26.880 --> 01:32:27.880]   Thank you.
[01:32:27.880 --> 01:32:29.880]   Thank you.
[01:32:55.880 --> 01:33:02.880]   Thank you.
[01:33:02.880 --> 01:33:09.880]   Thank you.
[01:33:09.880 --> 01:33:14.880]   Thank you.
[01:33:14.880 --> 01:33:31.880]   Thank you.
[01:33:44.880 --> 01:33:45.880]   Thank you.
[01:33:45.880 --> 01:33:46.880]   Thank you.
[01:33:46.880 --> 01:33:47.880]   Thank you.
[01:33:47.880 --> 01:33:48.880]   Thank you.
[01:33:48.880 --> 01:33:51.880]   Thank you.
[01:34:14.880 --> 01:34:21.880]   Thank you.
[01:34:44.880 --> 01:34:51.880]   Thank you.
[01:35:14.880 --> 01:35:15.880]   Thank you.
[01:35:15.880 --> 01:35:16.880]   Thank you.
[01:35:16.880 --> 01:35:17.880]   Thank you.
[01:35:17.880 --> 01:35:20.880]   Thank you.
[01:35:44.880 --> 01:35:51.880]   Thank you.
[01:36:14.880 --> 01:36:21.880]   Thank you.
[01:36:44.880 --> 01:36:51.880]   Thank you.
[01:37:14.880 --> 01:37:21.880]   Thank you.
[01:37:44.880 --> 01:37:45.880]   Thank you.
[01:37:45.880 --> 01:37:46.880]   Thank you.
[01:37:46.880 --> 01:37:47.880]   Thank you.
[01:37:47.880 --> 01:37:48.880]   Thank you.
[01:37:48.880 --> 01:37:48.880]   Thank you.
[01:37:48.880 --> 01:37:51.880]   Thank you.
[01:38:14.880 --> 01:38:21.880]   Thank you.
[01:38:44.880 --> 01:38:45.880]   Thank you.
[01:38:45.880 --> 01:38:46.880]   Thank you.
[01:38:46.880 --> 01:38:50.880]   Thank you.
[01:39:14.880 --> 01:39:15.880]   Thank you.
[01:39:15.880 --> 01:39:16.880]   Thank you.
[01:39:16.880 --> 01:39:17.880]   Thank you.
[01:39:17.880 --> 01:39:18.880]   Thank you.
[01:39:18.880 --> 01:39:19.880]   Thank you.
[01:39:19.880 --> 01:39:22.880]   Thank you.
[01:39:44.880 --> 01:39:51.880]   Thank you.
[01:40:14.880 --> 01:40:21.880]   Thank you.
[01:40:44.880 --> 01:40:46.880]   Thank you.
[01:40:46.880 --> 01:40:51.880]   Thank you.
[01:41:14.880 --> 01:41:21.880]   Thank you.
[01:41:44.880 --> 01:41:46.880]   Thank you.
[01:41:46.880 --> 01:41:53.880]   Thank you.
[01:41:53.880 --> 01:41:58.880]   Thank you.
[01:41:58.880 --> 01:42:03.880]   Thank you.
[01:42:14.880 --> 01:42:21.880]   Thank you.
[01:42:44.880 --> 01:42:51.880]   Thank you.
[01:43:14.880 --> 01:43:20.880]   Thank you.
[01:43:44.880 --> 01:43:46.880]   Thank you.
[01:43:46.880 --> 01:43:47.880]   Thank you.
[01:43:47.880 --> 01:43:48.880]   Thank you.
[01:43:48.880 --> 01:43:51.880]   Thank you.
[01:44:14.880 --> 01:44:16.880]   Thank you.
[01:44:16.880 --> 01:44:17.880]   Thank you.
[01:44:17.880 --> 01:44:18.880]   Thank you.
[01:44:18.880 --> 01:44:21.880]   Thank you.
[01:44:44.880 --> 01:44:46.880]   Thank you.
[01:44:46.880 --> 01:44:51.880]   Thank you.
[01:44:51.880 --> 01:44:56.880]   Thank you.
[01:45:14.880 --> 01:45:20.880]   Thank you.
[01:45:44.880 --> 01:45:51.880]   Thank you.
[01:46:14.880 --> 01:46:21.880]   Thank you.
[01:46:44.880 --> 01:46:51.880]   Thank you.
[01:47:14.880 --> 01:47:21.880]   Thank you.
[01:47:44.880 --> 01:47:51.880]   Thank you.
[01:48:14.880 --> 01:48:21.880]   Thank you.
[01:48:44.880 --> 01:48:51.880]   Thank you.
[01:49:14.880 --> 01:49:21.880]   Thank you.
[01:49:44.880 --> 01:49:48.880]   Thank you.
[01:49:48.880 --> 01:49:51.880]   Thank you.
[01:49:51.880 --> 01:49:58.880]   Thank you.
[01:49:58.880 --> 01:50:03.880]   Thank you.
[01:50:14.880 --> 01:50:21.880]   Thank you.
[01:50:44.880 --> 01:50:58.880]   Thank you.
[01:51:14.880 --> 01:51:15.880]   Thank you.
[01:51:15.880 --> 01:51:16.880]   Thank you.
[01:51:16.880 --> 01:51:17.880]   Thank you.
[01:51:17.880 --> 01:51:20.880]   Thank you.
[01:51:44.880 --> 01:51:46.880]   Thank you.
[01:51:46.880 --> 01:51:53.880]   Thank you.
[01:51:53.880 --> 01:51:58.880]   Thank you.
[01:51:58.880 --> 01:51:59.880]   Thank you.
[01:51:59.880 --> 01:52:04.880]   Thank you.
[01:52:04.880 --> 01:52:09.880]   Thank you.
[01:52:09.880 --> 01:52:16.880]   Thank you.
[01:52:39.880 --> 01:52:46.880]   Thank you.
[01:53:09.880 --> 01:53:19.880]   Thank you.
[01:53:19.880 --> 01:53:28.880]   Thank you.
[01:53:28.880 --> 01:53:47.880]   Thank you.
[01:53:58.880 --> 01:54:18.880]   Thank you.
[01:54:28.880 --> 01:54:46.880]   Thank you.
[01:54:46.880 --> 01:55:00.880]   Thank you.
[01:55:00.880 --> 01:55:03.880]   Thank you.
[01:55:03.880 --> 01:55:20.880]   Thank you.
[01:55:20.880 --> 01:55:39.880]   Thank you.
[01:55:39.880 --> 01:55:56.880]   Thank you.
[01:55:56.880 --> 01:55:57.880]   Thank you.
[01:55:57.880 --> 01:55:58.880]   Thank you.
[01:55:58.880 --> 01:56:12.880]   Thank you.
[01:56:12.880 --> 01:56:32.880]   Thank you.
[01:56:32.880 --> 01:56:50.880]   Thank you.
[01:56:50.880 --> 01:57:09.880]   Thank you.
[01:57:09.880 --> 01:57:28.880]   Thank you.
[01:57:28.880 --> 01:57:48.880]   Thank you.
[01:57:48.880 --> 01:58:07.880]   Thank you.
[01:58:07.880 --> 01:58:27.880]   Thank you.
[01:58:37.880 --> 01:58:44.880]   Thank you.
[01:58:44.880 --> 01:58:53.880]   Thank you.
[01:58:53.880 --> 01:59:10.880]   Thank you.
[01:59:10.880 --> 01:59:27.880]   Thank you.
[01:59:27.880 --> 01:59:44.880]   Thank you.
[01:59:44.880 --> 02:00:04.880]   Thank you.
[02:00:04.880 --> 02:00:21.880]   Thank you.
[02:00:21.880 --> 02:00:41.880]   Thank you.
[02:00:41.880 --> 02:00:57.880]   Thank you.
[02:00:57.880 --> 02:01:17.880]   Thank you.
[02:01:17.880 --> 02:01:34.880]   Thank you.
[02:01:34.880 --> 02:01:52.880]   Thank you.
[02:01:52.880 --> 02:02:12.880]   Thank you.
[02:02:12.880 --> 02:02:32.880]   Thank you.
[02:02:32.880 --> 02:02:49.880]   Thank you.
[02:02:49.880 --> 02:03:06.880]   Thank you.
[02:03:06.880 --> 02:03:28.880]   Thank you.
[02:03:28.880 --> 02:03:45.880]   Thank you.
[02:03:45.880 --> 02:04:05.880]   Thank you.
[02:04:05.880 --> 02:04:22.880]   Thank you.
[02:04:22.880 --> 02:04:42.880]   Thank you.
[02:04:42.880 --> 02:05:02.880]   Thank you.
[02:05:02.880 --> 02:05:22.880]   Thank you.
[02:05:22.880 --> 02:05:40.880]   Thank you.
[02:05:40.880 --> 02:06:00.880]   Thank you.
[02:06:00.880 --> 02:06:20.880]   Thank you.
[02:06:20.880 --> 02:06:36.880]   Thank you.
[02:06:36.880 --> 02:06:56.880]   Thank you.
[02:06:56.880 --> 02:07:16.880]   Thank you.
[02:07:16.880 --> 02:07:30.880]   I really appreciate your help because I can't see anything and that's great.
[02:07:30.880 --> 02:07:31.880]   Okay.
[02:07:31.880 --> 02:07:40.880]   Now I'm ready for the second one from Greybound.
[02:07:40.880 --> 02:07:49.880]   All right, Caroline Brum.
[02:07:49.880 --> 02:07:57.880]   Jackson Siha.
[02:07:57.880 --> 02:08:06.880]   Haley Collins.
[02:08:06.880 --> 02:08:16.880]   [Applause]
[02:08:16.880 --> 02:08:37.880]   Having a Dallas Zachary Keller.
[02:08:37.880 --> 02:08:54.880]   Thank you.
[02:08:54.880 --> 02:09:15.880]   [Applause]
[02:09:15.880 --> 02:09:34.880]   Thank you.
[02:09:34.880 --> 02:09:53.880]   [Applause]
[02:09:53.880 --> 02:10:13.880]   Thank you.
[02:10:13.880 --> 02:10:41.880]   Congratulations to the top one percent, the national merit commended scholars that we have here.
[02:10:41.880 --> 02:10:47.880]   Next we have the college.
[02:10:47.880 --> 02:10:53.880]   Another set of college board national recognition students, twenty-five G.C.I.C. students have earned academic
[02:10:53.880 --> 02:10:57.880]   honors from the college board national recognition program.
[02:10:57.880 --> 02:11:17.880]   Students who may be eligible have a GPA of three point five or higher and have excelled on the
[02:11:17.880 --> 02:11:33.880]   board of three or higher on two or more AP exams.
[02:11:33.880 --> 02:11:43.880]   Trustee Kathy Spradley is going to provide you with certificate.
[02:11:43.880 --> 02:11:53.880]   [Applause]
[02:11:53.880 --> 02:12:18.880]   [Applause]
[02:12:18.880 --> 02:12:28.880]   [Applause]
[02:12:28.880 --> 02:12:34.880]   [Applause]
[02:12:34.880 --> 02:12:41.880]   Cindy Hernandez.
[02:12:41.880 --> 02:12:47.880]   William Mosley.
[02:12:47.880 --> 02:12:57.880]   [Applause]
[02:12:57.880 --> 02:13:25.880]   [Applause]
[02:13:25.880 --> 02:13:52.880]   Congratulations again to our college board national recognition students.
[02:13:52.880 --> 02:13:59.880]   Next I would like to recognize Kim Tabekah Kim is our council of PTA's president.
[02:13:59.880 --> 02:14:08.880]   I will ask her to come to the podium and share a few highlights and celebrations from our PTA.
